04/21/2021 08:55:05 PM Transfer{transferId=1, transferTypeID=0, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=10}
04/23/2021 03:27:02 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/23/2021 03:27:02 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/23/2021 03:27:45 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99}
04/23/2021 03:27:50 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:30:22 PM Account{accountId=2004, userId=1004, balance=1362.00}
04/23/2021 03:30:22 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/23/2021 03:30:22 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:37:40 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:37:40 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/23/2021 03:37:40 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/23/2021 03:37:40 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/23/2021 03:37:40 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:39:13 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:39:13 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/23/2021 03:39:13 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/23/2021 03:39:13 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/23/2021 03:39:13 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:44:02 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:44:02 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/23/2021 03:44:02 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/23/2021 03:44:02 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/23/2021 03:44:02 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:44:31 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:45:14 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:46:04 PM Account{accountId=2004, userId=1004, balance=1362.00}
04/23/2021 03:46:04 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/23/2021 03:46:04 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:46:28 PM Account{accountId=2004, userId=1004, balance=1362.00}
04/23/2021 03:46:28 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:46:47 PM Account{accountId=2004, userId=1004, balance=1362.00}
04/23/2021 03:46:47 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=1, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:46:52 PM Transfer{transferId=3044, transferTypeId=0, transferStatusId=3, accountFrom=0, accountTo=0, amount=null}
04/23/2021 03:46:56 PM Account{accountId=2004, userId=1004, balance=1263.00}
04/23/2021 03:47:05 PM Account{accountId=2004, userId=1004, balance=1263.00}
04/23/2021 03:47:05 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/23/2021 03:47:05 PM Transfer{transferId=3044, transferTypeId=1, transferStatusId=3, accountFrom=2004, accountTo=2003, amount=99.00}
04/23/2021 03:55:16 PM Account{accountId=2007, userId=1007, balance=1099.00}
04/23/2021 03:55:16 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 03:55:54 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2008, accountTo=2007, amount=1}
04/23/2021 03:55:59 PM Account{accountId=2007, userId=1007, balance=1099.00}
04/23/2021 03:56:07 PM Account{accountId=2007, userId=1007, balance=1099.00}
04/23/2021 03:56:07 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 03:56:07 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=1, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:01:18 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:01:18 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:01:18 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:01:18 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:01:18 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:01:18 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=1, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:01:50 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:01:50 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=1, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:01:58 PM Transfer{transferId=3045, transferTypeId=0, transferStatusId=3, accountFrom=0, accountTo=0, amount=null}
04/23/2021 04:02:32 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:02:39 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:02:39 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:02:39 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:02:39 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:02:39 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:02:39 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:03:58 PM Account{accountId=2007, userId=1007, balance=1099.00}
04/23/2021 04:03:58 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:03:58 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:04:39 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:04:39 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:04:39 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:04:39 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:04:39 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:04:39 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:06:54 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:06:54 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:06:54 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:06:54 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:06:54 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:06:54 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:07:06 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:11:04 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:11:04 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:11:04 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:11:04 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:11:04 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:11:04 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:11:30 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:11:30 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:11:30 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:11:30 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:11:30 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:11:30 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:12:40 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2008, amount=9}
04/23/2021 04:12:47 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:14:48 PM Account{accountId=2008, userId=1009, balance=405.00}
04/23/2021 04:14:48 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 04:14:48 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 04:14:48 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/23/2021 04:14:48 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 04:14:48 PM Transfer{transferId=3045, transferTypeId=1, transferStatusId=3, accountFrom=2008, accountTo=2007, amount=1.00}
04/23/2021 04:14:48 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:26:26 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 04:26:26 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:26:26 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:26:26 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:26:26 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:26:26 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=1900.00}
04/23/2021 04:26:26 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:30:09 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 04:30:09 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:30:29 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 04:30:29 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:30:29 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:30:29 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:30:29 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:30:29 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=1900.00}
04/23/2021 04:30:29 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:31:03 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 04:31:03 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:31:16 PM Transfer{transferId=3046, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/23/2021 04:32:13 PM Account{accountId=2010, userId=1011, balance=1041.00}
04/23/2021 04:32:21 PM Account{accountId=2010, userId=1011, balance=1041.00}
04/23/2021 04:32:21 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:32:21 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:32:21 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:32:21 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:32:21 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=1900.00}
04/23/2021 04:32:21 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:34:24 PM Account{accountId=2010, userId=1011, balance=1041.00}
04/23/2021 04:34:24 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:24 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:24 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:24 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:34:24 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=999.00}
04/23/2021 04:34:24 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:34:55 PM Account{accountId=2010, userId=1011, balance=1041.00}
04/23/2021 04:34:55 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:55 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:55 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:55 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:34:55 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:34:55 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:37:28 PM Account{accountId=2010, userId=1011, balance=1041.00}
04/23/2021 04:37:28 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:37:28 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:37:28 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:37:28 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:37:28 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:37:28 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:42:39 PM Account{accountId=2010, userId=1011, balance=1041.00}
04/23/2021 04:42:39 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:42:39 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:42:39 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:42:39 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 04:42:39 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 04:42:39 PM Transfer{transferId=3046, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2008, amount=9.00}
04/23/2021 04:54:32 PM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1}
04/23/2021 04:54:37 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 04:54:37 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 04:55:08 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 04:55:08 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 04:55:53 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 04:55:53 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 04:56:06 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1}
04/23/2021 04:56:10 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 04:56:10 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 04:56:10 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 04:58:37 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 04:58:37 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 04:58:37 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:00:15 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:00:15 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:00:15 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:05:51 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:06:04 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 05:06:04 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:06:10 PM Transfer{transferId=3048, transferTypeId=0, transferStatusId=3, accountFrom=0, accountTo=0, amount=null}
04/23/2021 05:06:14 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 05:06:23 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 05:06:23 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:06:23 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:06:54 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:06:54 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:06:54 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:17:57 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:17:57 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:17:57 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:19:29 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:19:29 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:19:29 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:21:49 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:21:49 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:21:49 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:23:38 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:23:38 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:23:38 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:25:29 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:25:29 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:25:29 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:27:43 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:27:43 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:27:43 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:28:57 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:28:57 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:28:57 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:32:05 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:32:05 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:32:05 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:33:06 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:33:06 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:33:06 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:35:34 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:35:34 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:35:34 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:37:14 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:37:14 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:37:14 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:39:45 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:39:45 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:39:45 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:41:28 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:41:28 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:41:28 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:42:36 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:42:36 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:42:36 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:51:54 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1}
04/23/2021 05:51:57 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 05:51:57 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:51:57 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:51:57 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:54:40 PM Account{accountId=2011, userId=1012, balance=999.00}
